person_id,name,age,city,role
P06499,Person_06499,39,Jaipur,Associate
P06500,Person_06500,36,Pune,Person of Interest
P06501,Person_06501,45,Bengaluru,Person of Interest
P06502,Person_06502,23,Hyderabad,Suspect
P06503,Person_06503,56,Ahmedabad,Associate
P06504,Person_06504,45,Jaipur,Person of Interest
P06505,Person_06505,28,Indore,Person of Interest
P06506,Person_06506,59,Indore,Suspect
P06507,Person_06507,54,Surat,Person of Interest
P06508,Person_06508,30,Bengaluru,Person of Interest
P06509,Person_06509,40,Ahmedabad,Person of Interest
P06510,Person_06510,61,Kolkata,Person of Interest
P06511,Person_06511,54,Kolkata,Suspect
P06512,Person_06512,36,Mumbai,Suspect
P06513,Person_06513,64,Kolkata,Suspect
P06514,Person_06514,61,Pune,Suspect
P06515,Person_06515,22,Hyderabad,Person of Interest
P06516,Person_06516,21,Mumbai,Suspect
P06517,Person_06517,59,Surat,Suspect
P06518,Person_06518,63,Ahmedabad,Suspect
P06519,Person_06519,62,Mumbai,Suspect
P06520,Person_06520,47,Vadodara,Suspect
P06521,Person_06521,59,Pune,Associate
P06522,Person_06522,43,Vadodara,Associate
P06523,Person_06523,63,Rajkot,Suspect
P06524,Person_06524,45,Hyderabad,Associate
P06525,Person_06525,39,Bengaluru,Suspect
P06526,Person_06526,42,Indore,Associate
P06527,Person_06527,42,Surat,Person of Interest
P06528,Person_06528,56,Surat,Suspect
P06529,Person_06529,48,Mumbai,Suspect
P06530,Person_06530,48,Vadodara,Suspect
P06531,Person_06531,55,Vadodara,Person of Interest
P06532,Person_06532,61,Indore,Suspect
P06533,Person_06533,30,Vadodara,Person of Interest
P06534,Person_06534,40,Bengaluru,Suspect
P06535,Person_06535,43,Bengaluru,Person of Interest
P06536,Person_06536,27,Kolkata,Suspect
P06537,Person_06537,50,Indore,Associate
P06538,Person_06538,29,Hyderabad,Suspect
P06539,Person_06539,23,Indore,Suspect
P06540,Person_06540,55,Rajkot,Suspect
P06541,Person_06541,49,Rajkot,Person of Interest
P06542,Person_06542,58,Surat,Suspect
P06543,Person_06543,42,Hyderabad,Person of Interest
P06544,Person_06544,26,Mumbai,Person of Interest
P06545,Person_06545,51,Delhi,Associate
P06546,Person_06546,57,Vadodara,Suspect
P06547,Person_06547,36,Rajkot,Associate
P06548,Person_06548,41,Hyderabad,Person of Interest
P06549,Person_06549,21,Surat,Suspect
P06550,Person_06550,24,Rajkot,Person of Interest
P06551,Person_06551,49,Kolkata,Associate
P06552,Person_06552,60,Surat,Person of Interest
P06553,Person_06553,38,Surat,Suspect
P06554,Person_06554,45,Surat,Associate
P06555,Person_06555,62,Indore,Suspect
P06556,Person_06556,62,Vadodara,Suspect
P06557,Person_06557,50,Bengaluru,Suspect
P06558,Person_06558,30,Vadodara,Suspect
P06559,Person_06559,58,Mumbai,Person of Interest
P06560,Person_06560,23,Ahmedabad,Associate
P06561,Person_06561,26,Bengaluru,Suspect
P06562,Person_06562,51,Kolkata,Suspect
P06563,Person_06563,32,Indore,Associate
P06564,Person_06564,41,Surat,Suspect
P06565,Person_06565,36,Jaipur,Person of Interest
P06566,Person_06566,51,Kolkata,Suspect
P06567,Person_06567,47,Bengaluru,Associate
P06568,Person_06568,42,Surat,Suspect
P06569,Person_06569,49,Rajkot,Associate
P06570,Person_06570,58,Bengaluru,Associate
P06571,Person_06571,25,Pune,Person of Interest
P06572,Person_06572,24,Surat,Person of Interest
P06573,Person_06573,53,Rajkot,Person of Interest
P06574,Person_06574,31,Hyderabad,Suspect
P06575,Person_06575,33,Bengaluru,Suspect
P06576,Person_06576,22,Ahmedabad,Suspect
P06577,Person_06577,51,Pune,Suspect
P06578,Person_06578,23,Indore,Suspect
P06579,Person_06579,45,Indore,Witness
P06580,Person_06580,58,Ahmedabad,Person of Interest
P06581,Person_06581,24,Bengaluru,Associate
P06582,Person_06582,28,Indore,Person of Interest
P06583,Person_06583,33,Jaipur,Associate
P06584,Person_06584,32,Bengaluru,Suspect
P06585,Person_06585,64,Hyderabad,Associate
P06586,Person_06586,42,Indore,Suspect
P06587,Person_06587,37,Hyderabad,Associate
P06588,Person_06588,24,Bengaluru,Suspect
P06589,Person_06589,44,Mumbai,Person of Interest
P06590,Person_06590,36,Ahmedabad,Person of Interest
P06591,Person_06591,36,Indore,Associate
P06592,Person_06592,42,Hyderabad,Associate
P06593,Person_06593,52,Indore,Person of Interest
P06594,Person_06594,28,Kolkata,Associate
P06595,Person_06595,39,Vadodara,Associate
P06596,Person_06596,52,Bengaluru,Suspect
P06597,Person_06597,54,Jaipur,Associate
P06598,Person_06598,33,Jaipur,Associate
P06599,Person_06599,31,Surat,Associate
P06600,Person_06600,60,Indore,Associate
P06601,Person_06601,45,Delhi,Suspect
P06602,Person_06602,44,Rajkot,Suspect
P06603,Person_06603,58,Kolkata,Person of Interest
P06604,Person_06604,47,Pune,Suspect
P06605,Person_06605,47,Vadodara,Suspect
P06606,Person_06606,44,Hyderabad,Suspect
P06607,Person_06607,44,Jaipur,Associate
P06608,Person_06608,52,Surat,Person of Interest
P06609,Person_06609,46,Hyderabad,Suspect
P06610,Person_06610,23,Rajkot,Associate
P06611,Person_06611,45,Vadodara,Suspect
P06612,Person_06612,22,Surat,Witness
P06613,Person_06613,54,Pune,Person of Interest
P06614,Person_06614,54,Bengaluru,Person of Interest
P06615,Person_06615,33,Hyderabad,Person of Interest
P06616,Person_06616,27,Kolkata,Witness
P06617,Person_06617,44,Rajkot,Suspect
P06618,Person_06618,60,Delhi,Person of Interest
P06619,Person_06619,52,Bengaluru,Suspect
P06620,Person_06620,36,Mumbai,Associate
P06621,Person_06621,31,Hyderabad,Person of Interest
P06622,Person_06622,31,Indore,Person of Interest
P06623,Person_06623,33,Mumbai,Suspect
P06624,Person_06624,25,Rajkot,Person of Interest
P06625,Person_06625,22,Vadodara,Suspect
P06626,Person_06626,26,Rajkot,Person of Interest
P06627,Person_06627,54,Rajkot,Suspect
P06628,Person_06628,34,Pune,Suspect
P06629,Person_06629,43,Jaipur,Suspect
P06630,Person_06630,36,Delhi,Person of Interest
P06631,Person_06631,57,Pune,Person of Interest
P06632,Person_06632,59,Jaipur,Suspect
P06633,Person_06633,25,Kolkata,Associate
P06634,Person_06634,25,Kolkata,Associate
P06635,Person_06635,48,Indore,Suspect
P06636,Person_06636,43,Jaipur,Person of Interest
P06637,Person_06637,53,Pune,Person of Interest
P06638,Person_06638,57,Surat,Suspect
P06639,Person_06639,21,Hyderabad,Witness
P06640,Person_06640,23,Mumbai,Person of Interest
P06641,Person_06641,26,Vadodara,Witness
P06642,Person_06642,32,Vadodara,Associate
P06643,Person_06643,35,Mumbai,Person of Interest
P06644,Person_06644,40,Bengaluru,Associate
P06645,Person_06645,59,Kolkata,Person of Interest
P06646,Person_06646,42,Indore,Suspect
P06647,Person_06647,30,Kolkata,Associate
P06648,Person_06648,51,Jaipur,Person of Interest
P06649,Person_06649,35,Kolkata,Suspect
P06650,Person_06650,26,Surat,Associate
P06651,Person_06651,60,Ahmedabad,Suspect
P06652,Person_06652,32,Hyderabad,Associate
P06653,Person_06653,64,Delhi,Suspect
P06654,Person_06654,54,Rajkot,Suspect
P06655,Person_06655,50,Hyderabad,Suspect
P06656,Person_06656,39,Pune,Associate
P06657,Person_06657,43,Rajkot,Associate
P06658,Person_06658,29,Ahmedabad,Suspect
P06659,Person_06659,27,Surat,Suspect
P06660,Person_06660,44,Kolkata,Suspect
P06661,Person_06661,41,Hyderabad,Witness
P06662,Person_06662,58,Delhi,Suspect
P06663,Person_06663,24,Vadodara,Person of Interest
P06664,Person_06664,60,Hyderabad,Suspect
P06665,Person_06665,29,Vadodara,Suspect
P06666,Person_06666,44,Mumbai,Suspect
P06667,Person_06667,43,Bengaluru,Associate
P06668,Person_06668,57,Surat,Suspect
P06669,Person_06669,23,Indore,Associate
P06670,Person_06670,48,Ahmedabad,Associate
P06671,Person_06671,34,Delhi,Suspect
P06672,Person_06672,36,Pune,Associate
P06673,Person_06673,63,Vadodara,Person of Interest
P06674,Person_06674,56,Vadodara,Person of Interest
P06675,Person_06675,28,Kolkata,Associate
P06676,Person_06676,40,Mumbai,Suspect
P06677,Person_06677,50,Indore,Suspect
P06678,Person_06678,57,Vadodara,Suspect
P06679,Person_06679,61,Jaipur,Person of Interest
P06680,Person_06680,30,Hyderabad,Person of Interest
P06681,Person_06681,21,Rajkot,Suspect
P06682,Person_06682,30,Surat,Associate
P06683,Person_06683,30,Ahmedabad,Person of Interest
P06684,Person_06684,30,Hyderabad,Person of Interest
P06685,Person_06685,41,Kolkata,Associate
P06686,Person_06686,35,Hyderabad,Person of Interest
P06687,Person_06687,59,Hyderabad,Suspect
P06688,Person_06688,22,Delhi,Associate
P06689,Person_06689,59,Surat,Suspect
P06690,Person_06690,49,Vadodara,Suspect
P06691,Person_06691,33,Ahmedabad,Suspect
P06692,Person_06692,40,Delhi,Suspect
P06693,Person_06693,28,Ahmedabad,Person of Interest
P06694,Person_06694,55,Kolkata,Associate
P06695,Person_06695,55,Jaipur,Suspect
P06696,Person_06696,43,Jaipur,Associate
P06697,Person_06697,34,Indore,Person of Interest
P06698,Person_06698,55,Surat,Suspect
P06699,Person_06699,44,Jaipur,Suspect
P06700,Person_06700,48,Rajkot,Suspect
P06701,Person_06701,47,Delhi,Witness
P06702,Person_06702,58,Indore,Suspect
P06703,Person_06703,38,Vadodara,Person of Interest
P06704,Person_06704,51,Mumbai,Suspect
P06705,Person_06705,31,Mumbai,Associate
P06706,Person_06706,32,Bengaluru,Suspect
P06707,Person_06707,38,Bengaluru,Suspect
P06708,Person_06708,58,Vadodara,Person of Interest
P06709,Person_06709,44,Bengaluru,Witness
P06710,Person_06710,42,Hyderabad,Associate
P06711,Person_06711,64,Jaipur,Witness
P06712,Person_06712,38,Bengaluru,Person of Interest
P06713,Person_06713,55,Kolkata,Witness
P06714,Person_06714,23,Pune,Associate
P06715,Person_06715,49,Surat,Suspect
P06716,Person_06716,31,Bengaluru,Suspect
P06717,Person_06717,24,Delhi,Associate
P06718,Person_06718,33,Indore,Person of Interest
P06719,Person_06719,27,Surat,Suspect
P06720,Person_06720,40,Mumbai,Suspect
P06721,Person_06721,31,Bengaluru,Suspect
P06722,Person_06722,60,Jaipur,Person of Interest
P06723,Person_06723,43,Indore,Suspect
P06724,Person_06724,23,Surat,Person of Interest
P06725,Person_06725,62,Delhi,Witness
P06726,Person_06726,47,Rajkot,Suspect
P06727,Person_06727,34,Indore,Suspect
P06728,Person_06728,53,Jaipur,Person of Interest
P06729,Person_06729,38,Pune,Suspect
P06730,Person_06730,27,Jaipur,Associate
P06731,Person_06731,41,Rajkot,Suspect
P06732,Person_06732,45,Delhi,Suspect
P06733,Person_06733,51,Pune,Suspect
P06734,Person_06734,53,Ahmedabad,Associate
P06735,Person_06735,31,Jaipur,Associate
P06736,Person_06736,36,Vadodara,Associate
P06737,Person_06737,52,Surat,Associate
P06738,Person_06738,49,Surat,Suspect
P06739,Person_06739,64,Mumbai,Suspect
P06740,Person_06740,64,Indore,Associate
P06741,Person_06741,51,Surat,Suspect
P06742,Person_06742,60,Rajkot,Person of Interest
P06743,Person_06743,41,Indore,Associate
P06744,Person_06744,48,Bengaluru,Suspect
P06745,Person_06745,60,Bengaluru,Suspect
P06746,Person_06746,32,Ahmedabad,Suspect
P06747,Person_06747,49,Rajkot,Suspect
P06748,Person_06748,50,Hyderabad,Suspect
P06749,Person_06749,48,Mumbai,Associate
P06750,Person_06750,64,Delhi,Suspect
P06751,Person_06751,30,Mumbai,Suspect
P06752,Person_06752,40,Rajkot,Associate
P06753,Person_06753,25,Pune,Associate
P06754,Person_06754,38,Pune,Person of Interest
P06755,Person_06755,57,Surat,Suspect
P06756,Person_06756,40,Delhi,Person of Interest
P06757,Person_06757,46,Jaipur,Suspect
P06758,Person_06758,63,Rajkot,Associate
P06759,Person_06759,44,Indore,Associate
P06760,Person_06760,25,Delhi,Suspect
P06761,Person_06761,23,Indore,Suspect
P06762,Person_06762,41,Surat,Person of Interest
P06763,Person_06763,42,Kolkata,Associate
P06764,Person_06764,53,Indore,Suspect
P06765,Person_06765,26,Bengaluru,Suspect
P06766,Person_06766,38,Mumbai,Suspect
P06767,Person_06767,23,Pune,Suspect
P06768,Person_06768,60,Hyderabad,Suspect
P06769,Person_06769,30,Vadodara,Suspect
P06770,Person_06770,57,Vadodara,Suspect
P06771,Person_06771,23,Vadodara,Associate
P06772,Person_06772,38,Kolkata,Suspect
P06773,Person_06773,48,Vadodara,Suspect
P06774,Person_06774,55,Surat,Suspect
P06775,Person_06775,42,Ahmedabad,Associate
P06776,Person_06776,56,Rajkot,Suspect
P06777,Person_06777,38,Surat,Suspect
P06778,Person_06778,51,Hyderabad,Suspect
P06779,Person_06779,30,Indore,Associate
P06780,Person_06780,27,Jaipur,Suspect
P06781,Person_06781,52,Vadodara,Suspect
P06782,Person_06782,21,Hyderabad,Person of Interest
P06783,Person_06783,26,Indore,Suspect
P06784,Person_06784,33,Jaipur,Person of Interest
P06785,Person_06785,45,Bengaluru,Person of Interest
P06786,Person_06786,64,Indore,Suspect
P06787,Person_06787,45,Delhi,Associate
P06788,Person_06788,50,Surat,Suspect
P06789,Person_06789,63,Jaipur,Person of Interest
P06790,Person_06790,30,Rajkot,Suspect
P06791,Person_06791,50,Bengaluru,Person of Interest
P06792,Person_06792,49,Vadodara,Suspect
P06793,Person_06793,30,Ahmedabad,Person of Interest
P06794,Person_06794,45,Ahmedabad,Suspect
P06795,Person_06795,35,Vadodara,Associate
P06796,Person_06796,61,Hyderabad,Associate
P06797,Person_06797,26,Ahmedabad,Suspect
P06798,Person_06798,27,Pune,Associate
P06799,Person_06799,30,Hyderabad,Person of Interest
P06800,Person_06800,56,Pune,Person of Interest
P06801,Person_06801,26,Indore,Suspect
P06802,Person_06802,52,Kolkata,Suspect
P06803,Person_06803,56,Hyderabad,Associate
P06804,Person_06804,43,Surat,Witness
P06805,Person_06805,27,Surat,Suspect
P06806,Person_06806,54,Ahmedabad,Associate
P06807,Person_06807,40,Ahmedabad,Suspect
P06808,Person_06808,57,Hyderabad,Suspect
P06809,Person_06809,34,Vadodara,Associate
P06810,Person_06810,34,Hyderabad,Associate
P06811,Person_06811,46,Bengaluru,Suspect
P06812,Person_06812,25,Jaipur,Suspect
P06813,Person_06813,23,Vadodara,Suspect
P06814,Person_06814,30,Pune,Associate
P06815,Person_06815,62,Ahmedabad,Associate
P06816,Person_06816,35,Ahmedabad,Person of Interest
P06817,Person_06817,26,Jaipur,Suspect
P06818,Person_06818,25,Bengaluru,Associate
P06819,Person_06819,51,Surat,Associate
P06820,Person_06820,61,Hyderabad,Suspect
P06821,Person_06821,42,Hyderabad,Associate
P06822,Person_06822,21,Hyderabad,Associate
P06823,Person_06823,51,Vadodara,Witness
P06824,Person_06824,62,Mumbai,Suspect
P06825,Person_06825,27,Hyderabad,Associate
P06826,Person_06826,52,Hyderabad,Suspect
P06827,Person_06827,61,Surat,Person of Interest
P06828,Person_06828,57,Ahmedabad,Suspect
P06829,Person_06829,50,Kolkata,Suspect
P06830,Person_06830,25,Hyderabad,Person of Interest
P06831,Person_06831,23,Pune,Person of Interest
P06832,Person_06832,27,Ahmedabad,Associate
P06833,Person_06833,27,Ahmedabad,Associate
P06834,Person_06834,51,Surat,Associate
P06835,Person_06835,53,Surat,Person of Interest
P06836,Person_06836,29,Vadodara,Suspect
P06837,Person_06837,22,Bengaluru,Person of Interest
P06838,Person_06838,50,Kolkata,Person of Interest
P06839,Person_06839,55,Delhi,Person of Interest
P06840,Person_06840,23,Mumbai,Suspect
P06841,Person_06841,43,Hyderabad,Suspect
P06842,Person_06842,47,Vadodara,Suspect
P06843,Person_06843,50,Vadodara,Associate
P06844,Person_06844,34,Kolkata,Associate
P06845,Person_06845,47,Kolkata,Person of Interest
P06846,Person_06846,45,Bengaluru,Person of Interest
P06847,Person_06847,55,Pune,Associate
P06848,Person_06848,61,Surat,Suspect
P06849,Person_06849,31,Mumbai,Person of Interest
P06850,Person_06850,27,Delhi,Associate
P06851,Person_06851,61,Surat,Associate
P06852,Person_06852,47,Bengaluru,Suspect
P06853,Person_06853,50,Indore,Suspect
P06854,Person_06854,45,Hyderabad,Suspect
P06855,Person_06855,42,Hyderabad,Person of Interest
P06856,Person_06856,31,Rajkot,Suspect
P06857,Person_06857,26,Kolkata,Suspect
P06858,Person_06858,51,Bengaluru,Associate
P06859,Person_06859,54,Rajkot,Associate
P06860,Person_06860,41,Vadodara,Associate
P06861,Person_06861,36,Surat,Suspect
P06862,Person_06862,52,Surat,Associate
P06863,Person_06863,60,Delhi,Suspect
P06864,Person_06864,42,Pune,Associate
P06865,Person_06865,43,Surat,Suspect
P06866,Person_06866,52,Kolkata,Associate
P06867,Person_06867,42,Hyderabad,Suspect
P06868,Person_06868,23,Surat,Person of Interest
P06869,Person_06869,39,Rajkot,Suspect
P06870,Person_06870,21,Mumbai,Witness
P06871,Person_06871,28,Ahmedabad,Suspect
P06872,Person_06872,26,Hyderabad,Person of Interest
P06873,Person_06873,63,Rajkot,Person of Interest
P06874,Person_06874,26,Kolkata,Associate
P06875,Person_06875,29,Indore,Witness
P06876,Person_06876,64,Pune,Associate
P06877,Person_06877,34,Indore,Suspect
P06878,Person_06878,46,Ahmedabad,Suspect
P06879,Person_06879,45,Ahmedabad,Suspect
P06880,Person_06880,40,Indore,Suspect
P06881,Person_06881,40,Hyderabad,Associate
P06882,Person_06882,51,Hyderabad,Associate
P06883,Person_06883,53,Surat,Associate
P06884,Person_06884,36,Kolkata,Person of Interest
P06885,Person_06885,23,Jaipur,Associate
P06886,Person_06886,28,Indore,Person of Interest
P06887,Person_06887,36,Indore,Suspect
P06888,Person_06888,42,Delhi,Suspect
P06889,Person_06889,54,Bengaluru,Suspect
P06890,Person_06890,21,Hyderabad,Person of Interest
P06891,Person_06891,21,Ahmedabad,Suspect
P06892,Person_06892,52,Delhi,Suspect
P06893,Person_06893,25,Pune,Associate
P06894,Person_06894,48,Hyderabad,Person of Interest
P06895,Person_06895,52,Vadodara,Suspect
P06896,Person_06896,26,Kolkata,Person of Interest
P06897,Person_06897,23,Pune,Suspect
P06898,Person_06898,37,Mumbai,Associate
P06899,Person_06899,33,Vadodara,Suspect
P06900,Person_06900,35,Mumbai,Associate
P06901,Person_06901,52,Kolkata,Suspect
P06902,Person_06902,58,Indore,Person of Interest
P06903,Person_06903,25,Rajkot,Suspect
P06904,Person_06904,62,Hyderabad,Suspect
P06905,Person_06905,58,Hyderabad,Person of Interest
P06906,Person_06906,54,Mumbai,Person of Interest
P06907,Person_06907,43,Bengaluru,Associate
P06908,Person_06908,22,Mumbai,Associate
P06909,Person_06909,24,Mumbai,Suspect
P06910,Person_06910,56,Surat,Suspect
P06911,Person_06911,52,Indore,Suspect
P06912,Person_06912,40,Ahmedabad,Suspect
P06913,Person_06913,53,Ahmedabad,Person of Interest
P06914,Person_06914,46,Hyderabad,Person of Interest
P06915,Person_06915,62,Kolkata,Suspect
P06916,Person_06916,52,Kolkata,Associate
P06917,Person_06917,58,Mumbai,Suspect
P06918,Person_06918,46,Jaipur,Person of Interest
P06919,Person_06919,49,Bengaluru,Person of Interest
P06920,Person_06920,64,Indore,Suspect
P06921,Person_06921,34,Bengaluru,Suspect
P06922,Person_06922,60,Kolkata,Associate
P06923,Person_06923,42,Kolkata,Associate
P06924,Person_06924,26,Jaipur,Suspect
P06925,Person_06925,51,Surat,Associate
P06926,Person_06926,22,Pune,Suspect
P06927,Person_06927,34,Jaipur,Suspect
P06928,Person_06928,56,Ahmedabad,Suspect
P06929,Person_06929,49,Jaipur,Suspect
P06930,Person_06930,22,Surat,Person of Interest
P06931,Person_06931,62,Vadodara,Suspect
P06932,Person_06932,53,Rajkot,Suspect
P06933,Person_06933,52,Bengaluru,Suspect
P06934,Person_06934,41,Vadodara,Person of Interest
P06935,Person_06935,29,Ahmedabad,Associate
P06936,Person_06936,43,Bengaluru,Suspect
P06937,Person_06937,64,Mumbai,Person of Interest
P06938,Person_06938,21,Ahmedabad,Suspect
P06939,Person_06939,62,Delhi,Person of Interest
P06940,Person_06940,31,Hyderabad,Person of Interest
P06941,Person_06941,56,Kolkata,Associate
P06942,Person_06942,38,Kolkata,Person of Interest
P06943,Person_06943,22,Hyderabad,Person of Interest
P06944,Person_06944,25,Mumbai,Suspect
P06945,Person_06945,35,Delhi,Person of Interest
P06946,Person_06946,60,Pune,Associate
P06947,Person_06947,41,Indore,Suspect
P06948,Person_06948,38,Surat,Suspect
P06949,Person_06949,49,Mumbai,Associate
P06950,Person_06950,50,Surat,Suspect
P06951,Person_06951,64,Mumbai,Person of Interest
P06952,Person_06952,58,Jaipur,Person of Interest
P06953,Person_06953,33,Indore,Person of Interest
P06954,Person_06954,44,Kolkata,Suspect
P06955,Person_06955,36,Jaipur,Witness
P06956,Person_06956,58,Hyderabad,Suspect
P06957,Person_06957,59,Jaipur,Associate
P06958,Person_06958,49,Bengaluru,Witness
P06959,Person_06959,46,Mumbai,Suspect
P06960,Person_06960,46,Kolkata,Person of Interest
P06961,Person_06961,27,Vadodara,Suspect
P06962,Person_06962,24,Jaipur,Suspect
P06963,Person_06963,60,Surat,Associate
P06964,Person_06964,26,Kolkata,Associate
